,date,heure,weekday,Débit horaire,Taux d'occupation
3074,2022-09-10,22,5,1219.0,23.24056
3397,2022-09-10,23,5,1176.0,31.68278
3398,2022-09-11,0,6,1128.0,19.09445
5445,2022-09-11,1,6,1165.0,22.05667
5446,2022-09-11,2,6,1065.0,18.18945
5447,2022-09-11,3,6,703.0,10.965
5448,2022-09-11,4,6,519.0,6.50611
3399,2022-09-11,5,6,423.0,6.30556
3400,2022-09-11,6,6,282.0,3.45889
5449,2022-09-11,7,6,382.0,4.65
3401,2022-09-11,8,6,537.0,7.345
3402,2022-09-11,9,6,787.0,11.44056
3403,2022-09-11,10,6,885.0,14.83945
3404,2022-09-11,11,6,956.0,18.34
3405,2022-09-11,12,6,1112.0,21.69333
5450,2022-09-11,13,6,1076.0,21.42889
3406,2022-09-11,14,6,1062.0,24.69167
3407,2022-09-11,15,6,1096.0,24.30056
5451,2022-09-11,16,6,1132.0,28.00389
3408,2022-09-11,17,6,1047.0,21.71889
3409,2022-09-11,18,6,1111.0,24.03722
3410,2022-09-11,19,6,1001.0,21.85833
5452,2022-09-11,20,6,912.0,17.91889
5453,2022-09-11,21,6,796.0,15.19556
3411,2022-09-11,22,6,859.0,14.795
5217,2022-09-11,23,6,736.0,13.86389
5635,2022-09-12,0,0,661.0,8.12278
5216,2022-09-12,1,0,439.0,5.11945
5634,2022-09-12,2,0,278.0,3.45611
5215,2022-09-12,3,0,199.0,2.39
5633,2022-09-12,4,0,296.0,3.19444
5632,2022-09-12,5,0,622.0,6.78333
5214,2022-09-12,6,0,1022.0,11.04445
5213,2022-09-12,7,0,1324.0,16.29167
5631,2022-09-12,8,0,1270.0,17.06778
5630,2022-09-12,9,0,1171.0,16.95889
5212,2022-09-12,10,0,1138.0,22.19945
5211,2022-09-12,11,0,1155.0,25.345
5443,2022-09-12,12,0,1145.0,24.29667
5134,2022-09-12,13,0,1075.0,26.48111
5442,2022-09-12,14,0,1087.0,19.84222
5133,2022-09-12,15,0,925.0,19.66445
5132,2022-09-12,16,0,1131.0,21.87278
5441,2022-09-12,17,0,1168.0,24.41611
5131,2022-09-12,18,0,1172.0,23.02889
5130,2022-09-12,19,0,939.0,16.28056
5440,2022-09-12,20,0,814.0,14.37722
5129,2022-09-12,21,0,779.0,13.6
5128,2022-09-12,22,0,634.0,9.58444
5027,2022-09-12,23,0,697.0,10.38167
5026,2022-09-13,0,1,525.0,6.40333
5025,2022-09-13,1,1,383.0,4.45334
5556,2022-09-13,2,1,225.0,3.24334
5024,2022-09-13,3,1,213.0,2.68056
5023,2022-09-13,4,1,343.0,3.78278
5555,2022-09-13,5,1,652.0,7.00222
5554,2022-09-13,6,1,1032.0,11.59056
5022,2022-09-13,7,1,1279.0,23.03667
5021,2022-09-13,8,1,887.0,48.51778
5020,2022-09-13,9,1,1368.0,22.51
5553,2022-09-13,10,1,1326.0,26.55222
5019,2022-09-13,11,1,1358.0,31.41389
4812,2022-09-13,12,1,1157.0,30.84056
4811,2022-09-13,13,1,1139.0,22.55056
4810,2022-09-13,14,1,1306.0,21.62056
4793,2022-09-13,15,1,1234.0,24.37056
4792,2022-09-13,16,1,1198.0,26.59833
4809,2022-09-13,17,1,1366.0,26.54278
4791,2022-09-13,18,1,1159.0,20.81389
4790,2022-09-13,19,1,1061.0,18.69445
4808,2022-09-13,20,1,726.0,13.73778
4807,2022-09-13,21,1,667.0,10.63333
4789,2022-09-13,22,1,688.0,10.35278
4297,2022-09-13,23,1,630.0,8.25222
4891,2022-09-14,0,2,538.0,6.91667
4296,2022-09-14,1,2,381.0,4.405
4295,2022-09-14,2,2,235.0,2.47611
4294,2022-09-14,3,2,231.0,2.48722
4293,2022-09-14,4,2,327.0,3.56944
4890,2022-09-14,5,2,646.0,7.33
4889,2022-09-14,6,2,1018.0,11.58389
4888,2022-09-14,7,2,1333.0,15.26833
4292,2022-09-14,8,2,1302.0,19.615
4291,2022-09-14,9,2,1302.0,18.19278
4887,2022-09-14,10,2,1217.0,22.07722
4290,2022-09-14,11,2,1216.0,24.66556
4289,2022-09-14,12,2,1172.0,23.67611
4849,2022-09-14,13,2,1203.0,29.90111
4848,2022-09-14,14,2,1163.0,20.71222
4847,2022-09-14,15,2,1194.0,23.20556
4179,2022-09-14,16,2,1228.0,23.30278
4846,2022-09-14,17,2,1265.0,25.41889
4178,2022-09-14,18,2,1261.0,25.27055
4845,2022-09-14,19,2,984.0,18.11
4177,2022-09-14,20,2,862.0,13.53445
4844,2022-09-14,21,2,690.0,11.92889
4176,2022-09-14,22,2,730.0,12.17556
4345,2022-09-14,23,2,702.0,12.31111
4344,2022-09-15,0,3,537.0,7.84222
6598,2022-09-15,1,3,424.0,5.17723
6597,2022-09-15,2,3,288.0,3.31445
4343,2022-09-15,3,3,201.0,2.37
4342,2022-09-15,4,3,361.0,3.785
6596,2022-09-15,5,3,584.0,6.21833
4341,2022-09-15,6,3,1112.0,11.80833
4340,2022-09-15,7,3,1387.0,17.37111
4339,2022-09-15,8,3,1322.0,21.36056
6595,2022-09-15,9,3,1243.0,23.52611
6594,2022-09-15,10,3,1180.0,24.52445
6593,2022-09-15,11,3,1331.0,23.77833
6674,2022-09-15,12,3,1169.0,30.65444
6673,2022-09-15,13,3,1232.0,23.28778
6672,2022-09-15,14,3,1221.0,28.84611
6671,2022-09-15,15,3,1223.0,27.585
4373,2022-09-15,16,3,1170.0,22.09833
6670,2022-09-15,17,3,1408.0,21.83833
6669,2022-09-15,18,3,1229.0,23.99167
4372,2022-09-15,19,3,1110.0,21.18945
4371,2022-09-15,20,3,913.0,16.845
6668,2022-09-15,21,3,846.0,13.09556
6667,2022-09-15,22,3,773.0,15.53667
3716,2022-09-15,23,3,786.0,13.69611
3715,2022-09-16,0,4,712.0,9.06834
3714,2022-09-16,1,4,530.0,6.18333
7162,2022-09-16,2,4,388.0,5.28667
3713,2022-09-16,3,4,304.0,5.33722
7161,2022-09-16,4,4,414.0,4.82
3712,2022-09-16,5,4,673.0,8.31333
3711,2022-09-16,6,4,956.0,11.05945
7160,2022-09-16,7,4,1276.0,14.84833
3710,2022-09-16,8,4,1247.0,17.86612
7159,2022-09-16,9,4,1147.0,19.89722
7158,2022-09-16,10,4,1205.0,25.47556
3638,2022-09-16,11,4,1220.0,25.91833
3637,2022-09-16,12,4,1105.0,25.51111
3636,2022-09-16,13,4,1202.0,25.84723
3813,2022-09-16,14,4,1176.0,27.00889
3812,2022-09-16,15,4,1122.0,28.22667
3635,2022-09-16,16,4,1192.0,29.35834
3634,2022-09-16,17,4,1219.0,25.47445
3633,2022-09-16,18,4,1254.0,26.21222
3632,2022-09-16,19,4,1139.0,21.52778
3811,2022-09-16,20,4,1014.0,18.93944
3631,2022-09-16,21,4,1099.0,20.12333
3630,2022-09-16,22,4,1084.0,17.26944
3882,2022-09-16,23,4,1177.0,20.27722
3516,2022-09-17,0,5,1275.0,21.16223
3515,2022-09-17,1,5,1089.0,16.20222
3880,2022-09-17,2,5,732.0,8.895
3878,2022-09-17,3,5,512.0,6.34111
3876,2022-09-17,4,5,479.0,5.77445
3514,2022-09-17,5,5,421.0,4.83611
3874,2022-09-17,6,5,451.0,4.93944
3872,2022-09-17,7,5,542.0,6.37278
3513,2022-09-17,8,5,669.0,8.80722
3870,2022-09-17,9,5,889.0,13.49333
3512,2022-09-17,10,5,1007.0,17.09278
3511,2022-09-17,11,5,1043.0,18.79833
3868,2022-09-17,12,5,1098.0,19.26278
3866,2022-09-17,13,5,1063.0,19.52944
3865,2022-09-17,14,5,1161.0,26.88333
3510,2022-09-17,15,5,968.0,28.88778
3864,2022-09-17,16,5,1163.0,30.87944
3509,2022-09-17,17,5,1119.0,28.01889
3863,2022-09-17,18,5,1242.0,29.53278
3862,2022-09-17,19,5,1174.0,25.27445
3508,2022-09-17,20,5,1222.0,23.52111
3507,2022-09-17,21,5,1186.0,26.04278
3861,2022-09-17,22,5,1191.0,24.10167
6897,2022-09-17,23,5,1138.0,20.67834
3948,2022-09-18,0,6,1095.0,19.88889
3949,2022-09-18,1,6,1052.0,21.25723
6898,2022-09-18,2,6,1078.0,17.30667
3950,2022-09-18,3,6,758.0,8.82111
6899,2022-09-18,4,6,523.0,6.30056
3951,2022-09-18,5,6,382.0,4.00389
6900,2022-09-18,6,6,318.0,3.905
3952,2022-09-18,7,6,458.0,5.025
6901,2022-09-18,8,6,582.0,6.93389
3953,2022-09-18,9,6,693.0,13.56945
6902,2022-09-18,10,6,452.0,11.56945
6903,2022-09-18,11,6,407.0,13.47778
6904,2022-09-18,12,6,328.0,7.26667
6905,2022-09-18,13,6,472.0,13.21056
6906,2022-09-18,14,6,534.0,17.55611
6907,2022-09-18,15,6,538.0,12.64278
6908,2022-09-18,17,6,850.0,18.39222
3955,2022-09-18,18,6,910.0,19.83611
3956,2022-09-18,19,6,755.0,14.695
6909,2022-09-18,20,6,709.0,15.59056
6910,2022-09-18,21,6,708.0,11.70722
3957,2022-09-18,22,6,644.0,9.19723
6577,2022-09-18,23,6,689.0,11.04834
6576,2022-09-19,0,0,526.0,6.83556
6575,2022-09-19,1,0,426.0,5.29667
6574,2022-09-19,2,0,240.0,2.52278
6140,2022-09-19,3,0,182.0,2.26667
6139,2022-09-19,4,0,315.0,3.00222
6138,2022-09-19,5,0,646.0,6.92333
6573,2022-09-19,6,0,1046.0,11.58778
6137,2022-09-19,7,0,1384.0,16.73
6572,2022-09-19,8,0,1370.0,20.47889
6571,2022-09-19,9,0,1169.0,21.34722
6136,2022-09-19,10,0,1200.0,20.47445
6503,2022-09-19,11,0,1121.0,23.75778
6502,2022-09-19,12,0,1087.0,25.05333
5897,2022-09-19,13,0,1070.0,21.07667
5896,2022-09-19,14,0,1136.0,23.51167
5895,2022-09-19,15,0,1160.0,22.24667
6501,2022-09-19,16,0,1156.0,24.90167
6500,2022-09-19,17,0,1232.0,25.67111
5894,2022-09-19,18,0,1288.0,22.67778
6499,2022-09-19,19,0,1078.0,20.57278
5893,2022-09-19,20,0,766.0,15.61834
6498,2022-09-19,21,0,656.0,10.51
6497,2022-09-19,22,0,654.0,9.19833
6030,2022-09-19,23,0,610.0,8.71611
3358,2022-09-20,0,1,419.0,4.79834
6029,2022-09-20,1,1,260.0,3.13778
3357,2022-09-20,2,1,211.0,2.26445
3356,2022-09-20,3,1,184.0,2.18556
6028,2022-09-20,4,1,316.0,3.79945
3355,2022-09-20,5,1,651.0,6.86445
6027,2022-09-20,6,1,931.0,10.19556
3354,2022-09-20,7,1,1169.0,13.85667
3353,2022-09-20,8,1,1228.0,14.79278
3352,2022-09-20,9,1,1049.0,16.00444
3351,2022-09-20,10,1,1128.0,21.25222
3350,2022-09-20,11,1,1234.0,26.70111
3349,2022-09-20,12,1,1147.0,22.62334
6026,2022-09-20,13,1,1138.0,24.60945
6025,2022-09-20,14,1,1149.0,25.35889
2952,2022-09-20,15,1,1112.0,22.07167
4023,2022-09-20,16,1,1055.0,23.72556
2951,2022-09-20,17,1,1108.0,20.11
4022,2022-09-20,18,1,1121.0,23.03555
2950,2022-09-20,19,1,1018.0,17.69389
4021,2022-09-20,20,1,874.0,16.47889
4020,2022-09-20,21,1,773.0,12.59445
4019,2022-09-20,22,1,787.0,11.085
3311,2022-09-20,23,1,713.0,9.80222
6016,2022-09-21,0,2,555.0,7.60334
3310,2022-09-21,1,2,375.0,4.82834
6015,2022-09-21,2,2,249.0,2.64778
6014,2022-09-21,3,2,206.0,2.30556
6013,2022-09-21,4,2,298.0,3.36445
6012,2022-09-21,5,2,660.0,6.81556
6011,2022-09-21,6,2,1103.0,16.45834
3309,2022-09-21,7,2,1263.0,16.08778
3308,2022-09-21,8,2,1190.0,16.97945
3307,2022-09-21,9,2,1123.0,24.66722
3306,2022-09-21,10,2,1165.0,24.415
6010,2022-09-21,11,2,1135.0,25.47889
3305,2022-09-21,12,2,1128.0,21.30278
6009,2022-09-21,13,2,1024.0,18.31833
3304,2022-09-21,14,2,1047.0,18.39833
6008,2022-09-21,15,2,1097.0,22.77556
6007,2022-09-21,16,2,1132.0,22.55722
3303,2022-09-21,17,2,1204.0,24.07111
3302,2022-09-21,18,2,1275.0,25.23111
3301,2022-09-21,19,2,1000.0,17.64
6006,2022-09-21,20,2,852.0,16.65722
3300,2022-09-21,21,2,760.0,14.91834
3299,2022-09-21,22,2,798.0,12.205
5198,2022-09-21,23,2,767.0,10.94
5197,2022-09-22,0,3,552.0,7.83722
4400,2022-09-22,1,3,383.0,4.24278
4399,2022-09-22,2,3,307.0,3.64722
4398,2022-09-22,3,3,262.0,2.71222
5196,2022-09-22,4,3,388.0,4.17611
4397,2022-09-22,5,3,623.0,6.43667
4396,2022-09-22,6,3,1021.0,11.97556
4395,2022-09-22,7,3,1359.0,15.27167
5195,2022-09-22,8,3,1251.0,17.295
4394,2022-09-22,9,3,1178.0,16.82722
5194,2022-09-22,10,3,1002.0,25.51
5271,2022-09-22,11,3,1211.0,26.85444
5270,2022-09-22,12,3,1219.0,25.43611
4520,2022-09-22,13,3,1206.0,23.915
5269,2022-09-22,14,3,1255.0,26.24722
5268,2022-09-22,15,3,1214.0,22.75222
4519,2022-09-22,16,3,1226.0,24.96667
5267,2022-09-22,17,3,1278.0,25.50389
5266,2022-09-22,18,3,1431.0,23.38778
5265,2022-09-22,19,3,1297.0,23.20223
4518,2022-09-22,20,3,1057.0,17.29834
5264,2022-09-22,21,3,811.0,12.48389
5263,2022-09-22,22,3,805.0,12.78389
5507,2022-09-22,23,3,831.0,10.01111
5506,2022-09-23,0,4,625.0,7.43722
5505,2022-09-23,1,4,527.0,6.70222
4970,2022-09-23,2,4,414.0,5.47167
5504,2022-09-23,3,4,284.0,3.14111
4969,2022-09-23,4,4,385.0,4.515
5503,2022-09-23,5,4,668.0,6.96389
5502,2022-09-23,6,4,1038.0,11.64111
5501,2022-09-23,7,4,1306.0,15.75167
5500,2022-09-23,8,4,1269.0,17.01278
5499,2022-09-23,9,4,1238.0,22.03278
5498,2022-09-23,10,4,1256.0,22.63944
4968,2022-09-23,11,4,1233.0,23.42389
6104,2022-09-23,12,4,1150.0,27.38556
7106,2022-09-23,13,4,1119.0,25.21555
7113,2022-09-23,14,4,1058.7916666666667,29.27897145833334
7157,2022-09-23,15,4,1175.0,23.55833
7156,2022-09-23,16,4,1192.0,22.31167
6190,2022-09-23,17,4,1228.0,27.21556
6189,2022-09-23,18,4,1329.0,26.005
7155,2022-09-23,19,4,1215.0,20.29056
7154,2022-09-23,20,4,1005.0,18.73445
6188,2022-09-23,21,4,974.0,19.32944
7153,2022-09-23,22,4,1022.0,19.31056
7547,2022-09-23,23,4,1153.0,19.03222
7898,2022-09-24,0,5,1143.0,17.15334
7897,2022-09-24,1,5,949.0,13.56389
7546,2022-09-24,2,5,643.0,7.0
7896,2022-09-24,3,5,400.0,3.98056
7545,2022-09-24,4,5,413.0,4.34
7895,2022-09-24,5,5,395.0,3.93722
7544,2022-09-24,6,5,406.0,4.30556
7543,2022-09-24,7,5,496.0,5.78944
7894,2022-09-24,8,5,611.0,7.065
7893,2022-09-24,9,5,843.0,11.73389
7542,2022-09-24,10,5,930.0,15.57278
7892,2022-09-24,11,5,1115.0,21.96778
7541,2022-09-24,12,5,1120.0,19.30778
7540,2022-09-24,13,5,979.0,22.24722
7539,2022-09-24,14,5,1048.5744680851062,31.970839787234038
7538,2022-09-24,15,5,1043.0,27.43167
7537,2022-09-24,16,5,1114.0,28.93223
7891,2022-09-24,17,5,1044.0,26.165
7890,2022-09-24,18,5,1094.0,26.05889
7889,2022-09-24,19,5,1127.0,23.60222
7536,2022-09-24,20,5,1130.0,19.745
7888,2022-09-24,21,5,1215.0,21.27889
7535,2022-09-24,22,5,1122.0,25.83389
7360,2022-09-24,23,5,1192.0,22.83889
7933,2022-09-25,0,6,1091.0,20.58334
7932,2022-09-25,1,6,1024.0,20.80778
7359,2022-09-25,2,6,942.0,19.51278
7358,2022-09-25,3,6,799.0,13.40722
7931,2022-09-25,4,6,588.0,9.705
7357,2022-09-25,5,6,328.0,3.25945
7930,2022-09-25,6,6,395.0,4.07223
7356,2022-09-25,7,6,484.0,6.30222
7929,2022-09-25,8,6,740.0,10.40889
7355,2022-09-25,9,6,1101.0,15.575
7354,2022-09-25,10,6,1187.0,20.68056
7353,2022-09-25,11,6,906.0,16.66556
7352,2022-09-25,12,6,932.0,17.48667
7351,2022-09-25,13,6,1017.0,28.11667
7928,2022-09-25,14,6,623.0,0.0
7350,2022-09-25,15,6,746.0,8.62
7349,2022-09-25,16,6,1105.0,23.58111
7927,2022-09-25,17,6,1018.0,19.33222
7348,2022-09-25,18,6,1072.0,21.64
7926,2022-09-25,19,6,881.0,19.28444
7925,2022-09-25,20,6,770.0,15.51111
7924,2022-09-25,21,6,735.0,13.45611
7347,2022-09-25,22,6,692.0,10.41167
7251,2022-09-25,23,6,638.0,7.95833
7792,2022-09-26,0,0,549.0,7.63278
7791,2022-09-26,1,0,375.0,4.33556
7790,2022-09-26,2,0,220.0,2.45722
7250,2022-09-26,3,0,206.0,2.27556
7789,2022-09-26,4,0,307.0,3.14
7249,2022-09-26,5,0,551.0,6.60056
7788,2022-09-26,6,0,997.0,11.53444
7248,2022-09-26,7,0,1348.0,16.24722
7247,2022-09-26,8,0,1256.0,15.37667
7787,2022-09-26,9,0,1098.0,19.43222
7246,2022-09-26,10,0,1088.0,22.49278
7786,2022-09-26,11,0,1174.0,23.82833
7245,2022-09-26,12,0,1103.0,21.87833
7601,2022-09-26,13,0,1095.0,19.17667
7686,2022-09-26,14,0,1114.0,19.94778
7685,2022-09-26,15,0,1083.0,20.96722
7684,2022-09-26,16,0,1253.0,23.505
7802,2022-09-26,17,0,1230.0,22.27389
7683,2022-09-26,18,0,1164.0,21.25278
7682,2022-09-26,19,0,936.0,15.06833
7801,2022-09-26,20,0,743.0,13.71167
7800,2022-09-26,21,0,638.0,9.81833
7681,2022-09-26,22,0,640.0,9.12611
8382,2022-09-26,23,0,634.0,8.455
8390,2022-09-27,0,1,431.0,5.52778
8389,2022-09-27,1,1,312.0,4.74111
8381,2022-09-27,2,1,235.0,2.90444
8388,2022-09-27,3,1,195.0,2.15834
8387,2022-09-27,4,1,307.0,2.77333
8380,2022-09-27,5,1,665.0,6.385
8379,2022-09-27,6,1,948.0,10.57445
8386,2022-09-27,7,1,1251.0,13.99722
8385,2022-09-27,8,1,1198.0,14.31611
8384,2022-09-27,9,1,1128.0,20.47222
8383,2022-09-27,10,1,1155.0,22.81222
8378,2022-09-27,11,1,1184.0,25.46945
8377,2022-09-27,12,1,1122.0,24.71445
8191,2022-09-27,13,1,1136.0,21.66667
8190,2022-09-27,14,1,1091.0,21.03111
8225,2022-09-27,15,1,1019.0,23.45945
8224,2022-09-27,16,1,1110.0,20.31389
8223,2022-09-27,17,1,1128.0,19.88444
8222,2022-09-27,18,1,1179.0,21.03778
8189,2022-09-27,19,1,1047.0,16.94167
8188,2022-09-27,20,1,731.0,12.41
8187,2022-09-27,21,1,572.0,7.53556
8221,2022-09-27,22,1,573.0,7.80944
8682,2022-09-27,23,1,530.0,5.62945
9017,2022-09-28,0,2,434.0,4.55945
9016,2022-09-28,1,2,322.0,3.52111
8681,2022-09-28,2,2,224.0,2.57778
9015,2022-09-28,3,2,204.0,2.14056
8680,2022-09-28,4,2,352.0,3.535
8679,2022-09-28,5,2,633.0,6.74445
8678,2022-09-28,6,2,1001.0,12.75166
9014,2022-09-28,7,2,1304.0,15.23556
9013,2022-09-28,8,2,1319.0,22.41278
8677,2022-09-28,9,2,1294.0,18.85333
8676,2022-09-28,10,2,1174.0,22.6
9012,2022-09-28,11,2,1200.0,25.82389
8660,2022-09-28,12,2,1242.0,24.6
9005,2022-09-28,13,2,1121.0,24.47889
9004,2022-09-28,14,2,1185.0,25.59667
9003,2022-09-28,15,2,1052.0,20.26444
8659,2022-09-28,16,2,1182.0,26.26056
9002,2022-09-28,17,2,1130.0,23.22334
9001,2022-09-28,18,2,1161.0,21.66722
9000,2022-09-28,19,2,1051.0,16.20722
8658,2022-09-28,20,2,897.0,15.41389
8999,2022-09-28,21,2,854.0,12.63389
8998,2022-09-28,22,2,849.0,11.18333
9048,2022-09-28,23,2,738.0,9.72667
9047,2022-09-29,0,3,572.0,7.82945
8565,2022-09-29,1,3,444.0,5.28723
9046,2022-09-29,2,3,341.0,3.985
8564,2022-09-29,3,3,297.0,3.12389
9045,2022-09-29,4,3,347.0,3.76056
9044,2022-09-29,5,3,693.0,6.77222
8563,2022-09-29,6,3,1012.0,11.52723
9043,2022-09-29,7,3,1382.0,17.01722
9042,2022-09-29,8,3,1081.0,35.76278
8562,2022-09-29,9,3,1241.0,20.07834
8561,2022-09-29,10,3,1192.0,26.43
9041,2022-09-29,11,3,1233.0,27.97611
9040,2022-09-29,12,3,1200.0,31.38
8779,2022-09-29,13,3,1045.0,30.00167
8862,2022-09-29,14,3,1139.0,25.435
8861,2022-09-29,15,3,1088.0,24.95444
8860,2022-09-29,16,3,1168.0,24.325
8778,2022-09-29,17,3,1214.0,25.61445
8777,2022-09-29,18,3,1225.0,23.925
8859,2022-09-29,19,3,1064.0,22.21056
8776,2022-09-29,20,3,1007.0,18.17278
8775,2022-09-29,21,3,866.0,14.22667
8858,2022-09-29,22,3,888.0,13.985
8078,2022-09-29,23,3,884.0,12.56722
9039,2022-09-30,0,4,755.0,8.80944
8077,2022-09-30,1,4,615.0,9.24667
8076,2022-09-30,2,4,475.0,6.04111
8075,2022-09-30,3,4,362.0,4.37722
9038,2022-09-30,4,4,460.0,5.57889
8074,2022-09-30,5,4,716.0,7.92556
9037,2022-09-30,6,4,980.0,11.73055
8073,2022-09-30,7,4,1293.0,16.61667
9036,2022-09-30,8,4,1287.0,18.55222
8072,2022-09-30,9,4,1225.0,21.72778
8071,2022-09-30,10,4,1082.0,26.51445
8070,2022-09-30,11,4,1141.0,24.54833
9035,2022-09-30,12,4,1066.0,23.01389
9034,2022-09-30,13,4,1039.0,31.94167
9033,2022-09-30,14,4,1150.0,20.405
9032,2022-09-30,15,4,1099.0,24.01556
9031,2022-09-30,16,4,1117.0,26.57
8069,2022-09-30,17,4,1152.0,25.53167
8068,2022-09-30,18,4,1091.0,24.96778
8067,2022-09-30,19,4,1015.0,18.25222
8066,2022-09-30,20,4,1002.0,19.74778
9030,2022-09-30,21,4,976.0,18.12611
8065,2022-09-30,22,4,945.0,13.57834
9101,2022-09-30,23,4,912.0,10.51667
9100,2022-10-01,0,5,830.0,9.10167
9077,2022-10-01,1,5,707.0,8.21833
9099,2022-10-01,2,5,552.0,5.91556
3178,2022-10-01,3,5,498.0,5.48444
3147,2022-10-01,4,5,439.0,6.36889
3145,2022-10-01,5,5,418.0,4.23945
3143,2022-10-01,6,5,438.0,4.77167
3177,2022-10-01,7,5,561.0,6.25222
3176,2022-10-01,8,5,683.0,10.16889
3175,2022-10-01,9,5,967.0,14.07834
3141,2022-10-01,10,5,1027.0,17.01389
3174,2022-10-01,11,5,1087.0,26.53445
3173,2022-10-01,12,5,1060.0,25.40778
3139,2022-10-01,13,5,1070.0,22.35833
3137,2022-10-01,14,5,1118.0,25.68222
3135,2022-10-01,15,5,1183.0,30.47278
3172,2022-10-01,16,5,1209.0,32.08833
3133,2022-10-01,17,5,1177.0,28.51667
3131,2022-10-01,18,5,1157.0,36.81889
3171,2022-10-01,19,5,1103.0,29.00222
3129,2022-10-01,20,5,1072.0,30.03
3170,2022-10-01,21,5,1138.0,27.45222
3169,2022-10-01,22,5,1122.0,23.83833
2127,2022-10-01,23,5,1114.0,22.94889
2126,2022-10-02,0,6,1059.0,22.41611
2261,2022-10-02,1,6,1080.0,27.18833
2260,2022-10-02,2,6,975.0,16.85389
2125,2022-10-02,3,6,633.0,7.35667
2124,2022-10-02,4,6,534.0,5.67056
2259,2022-10-02,5,6,376.0,4.18389
2123,2022-10-02,6,6,346.0,3.81556
2122,2022-10-02,7,6,346.0,4.57389
2258,2022-10-02,8,6,503.0,8.89945
2257,2022-10-02,9,6,723.0,13.83611
2121,2022-10-02,10,6,418.0,10.57723
2120,2022-10-02,11,6,384.0,12.21389
2256,2022-10-02,12,6,323.0,8.36
2255,2022-10-02,13,6,296.0,21.41445
2119,2022-10-02,14,6,294.0,11.19
2254,2022-10-02,15,6,179.0,7.20111
2253,2022-10-02,16,6,248.0,6.29889
2252,2022-10-02,17,6,886.0,23.92278
2251,2022-10-02,18,6,1061.0,23.11389
2250,2022-10-02,19,6,928.0,19.26445
2118,2022-10-02,20,6,794.0,14.26444
2117,2022-10-02,21,6,799.0,13.72278
2116,2022-10-02,22,6,763.0,11.29
1081,2022-10-02,23,6,764.0,10.345
1080,2022-10-03,0,0,547.0,6.64389
1079,2022-10-03,1,0,455.0,5.97611
1078,2022-10-03,2,0,341.0,3.40167
1077,2022-10-03,3,0,238.0,2.85611
1076,2022-10-03,4,0,352.0,3.87278
1086,2022-10-03,5,0,573.0,5.51944
1085,2022-10-03,6,0,899.0,9.9
1075,2022-10-03,7,0,1271.0,15.17389
1074,2022-10-03,8,0,1292.0,15.73222
1084,2022-10-03,9,0,1153.0,19.63722
1083,2022-10-03,10,0,1187.0,22.28167
1082,2022-10-03,11,0,1139.0,22.73222
1073,2022-10-03,12,0,1081.0,26.36
1072,2022-10-03,13,0,1112.0,26.61389
1071,2022-10-03,14,0,1108.0,27.39611
1070,2022-10-03,15,0,1131.0,24.02111
950,2022-10-03,16,0,1249.0,26.02667
954,2022-10-03,17,0,1258.0,25.97167
953,2022-10-03,18,0,1239.0,26.315
949,2022-10-03,19,0,1162.0,20.05167
948,2022-10-03,20,0,968.0,15.83834
952,2022-10-03,21,0,688.0,9.65056
951,2022-10-03,22,0,668.0,11.18667
845,2022-10-03,23,0,701.0,9.74611
844,2022-10-04,0,1,433.0,5.50056
866,2022-10-04,1,1,323.0,4.05167
843,2022-10-04,2,1,209.0,2.53778
865,2022-10-04,3,1,225.0,2.95167
842,2022-10-04,4,1,328.0,3.47111
841,2022-10-04,5,1,649.0,7.765
864,2022-10-04,6,1,939.0,12.535
840,2022-10-04,7,1,1301.0,17.81889
839,2022-10-04,8,1,1280.0,21.31778
838,2022-10-04,9,1,1256.0,23.22556
837,2022-10-04,10,1,1202.0,22.14056
834,2022-10-04,11,1,1138.0,24.23445
833,2022-10-04,12,1,1137.0,23.82833
1860,2022-10-04,13,1,1109.0,22.69889
1792,2022-10-04,14,1,1069.0,27.63389
1859,2022-10-04,15,1,1007.0,27.33833
1858,2022-10-04,16,1,1107.0,24.71445
1857,2022-10-04,17,1,1239.0,23.58667
1856,2022-10-04,18,1,1214.0,23.615
1855,2022-10-04,19,1,965.0,16.83222
1854,2022-10-04,20,1,764.0,14.08278
1853,2022-10-04,21,1,657.0,10.37556
1791,2022-10-04,22,1,628.0,9.12944
1818,2022-10-04,23,1,584.0,8.72389
1748,2022-10-05,0,2,447.0,5.74334
1747,2022-10-05,1,2,335.0,3.87056
1746,2022-10-05,2,2,241.0,2.72223
1745,2022-10-05,3,2,194.0,1.95889
1817,2022-10-05,4,2,306.0,3.52945
1744,2022-10-05,5,2,656.0,7.19778
1743,2022-10-05,6,2,940.0,11.38667
1742,2022-10-05,7,2,1249.0,16.10667
1741,2022-10-05,8,2,1212.0,16.44889
1816,2022-10-05,9,2,1094.0,23.82167
1815,2022-10-05,10,2,1165.0,21.52222
1740,2022-10-05,11,2,1235.0,27.50556
31,2022-10-05,12,2,1031.0,32.18722
525,2022-10-05,13,2,815.0,38.86722
455,2022-10-05,14,2,1147.0,20.85167
454,2022-10-05,15,2,1077.0,23.685
453,2022-10-05,16,2,1197.0,25.81834
452,2022-10-05,17,2,1279.0,25.13667
524,2022-10-05,18,2,1202.0,17.97611
451,2022-10-05,19,2,879.0,17.24611
